date,mine_id,zone_id,shift,planned_tonnage,actual_tonnage,shortfall_tonnage,ore_grade_mined,hauling_trips,blasting_status,blasting_delay_hours,timestamp
2025-12-08,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,242.7,47.3,40.9,11,Delayed_Misfire,3.5,2025-12-08T22:00:00Z
2025-12-08,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,92.7,97.3,38.1,4,Suspended_Pit_Inundation,4.0,2025-12-08T22:00:00Z
2025-12-09,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,209.1,10.9,43.2,10,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,268.3,0.0,43.8,12,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,179.8,0.2,39.5,8,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,343.8,0.0,43.1,16,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,295.2,84.8,39.3,13,Delayed_Misfire,2.8,2025-12-09T22:00:00Z
2025-12-09,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,200.5,0.0,42.9,9,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,495.6,0.0,41.3,23,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,625.9,0.0,44.4,28,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,233.0,7.0,43.0,11,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,58.4,1.6,42.1,3,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,295.1,0.0,43.0,13,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,232.4,7.6,43.5,11,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,156.6,0.0,40.9,7,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,274.9,5.1,40.5,12,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,233.1,0.0,41.8,11,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,85.9,74.1,37.7,4,Suspended_Pit_Inundation,4.7,2025-12-09T22:00:00Z
2025-12-09,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,242.8,67.2,40.5,11,Postponed_Rain,2.3,2025-12-09T22:00:00Z
2025-12-09,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,265.0,5.0,40.1,12,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,174.5,0.0,43.2,8,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,332.4,0.0,39.0,15,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,288.0,2.0,40.9,13,Completed,0.0,2025-12-09T22:00:00Z
2025-12-09,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,197.2,0.0,43.0,9,Completed,0.0,2025-12-09T22:00:00Z
2025-12-10,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,154.4,65.6,38.4,7,Completed,0.2,2025-12-10T22:00:00Z
2025-12-10,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,247.5,12.5,42.5,11,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,183.5,0.0,40.9,8,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,343.1,0.0,41.6,16,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,369.7,10.3,42.5,17,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,127.8,72.2,40.3,6,Completed,0.6,2025-12-10T22:00:00Z
2025-12-10,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,496.7,0.0,40.8,23,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,485.4,24.6,41.8,22,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,252.0,0.0,41.1,11,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,58.4,1.6,41.6,3,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,293.8,0.0,42.0,13,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,238.4,1.6,41.0,11,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,150.7,0.0,42.9,7,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,230.1,49.9,39.9,10,Delayed_Misfire,2.2,2025-12-10T22:00:00Z
2025-12-10,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,231.3,0.0,40.4,11,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,152.3,7.7,41.1,7,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,304.0,6.0,41.2,14,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,260.2,9.8,42.7,12,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,171.1,0.0,40.2,8,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,315.4,14.6,39.8,14,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,301.4,0.0,40.0,14,Completed,0.0,2025-12-10T22:00:00Z
2025-12-10,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,192.8,0.0,40.5,9,Completed,0.0,2025-12-10T22:00:00Z
2025-12-11,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,229.7,0.0,42.4,10,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,252.1,7.9,44.0,11,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,176.9,3.1,41.2,8,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,324.0,16.0,39.2,15,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,376.2,3.8,42.9,17,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,135.6,64.4,39.2,6,Completed,0.1,2025-12-11T22:00:00Z
2025-12-11,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,466.1,13.9,41.1,21,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,511.4,0.0,40.0,23,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,243.5,0.0,40.9,11,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,24.6,35.4,36.6,1,Suspended_Pit_Inundation,3.2,2025-12-11T22:00:00Z
2025-12-11,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,303.2,0.0,44.0,14,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,247.3,0.0,42.3,11,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,153.7,0.0,42.6,7,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,290.4,0.0,40.9,13,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,220.3,9.7,41.1,10,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,164.5,0.0,41.9,7,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,298.6,11.4,43.2,14,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,263.6,6.4,39.1,12,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,173.5,0.0,43.4,8,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,323.3,6.7,41.8,15,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,279.5,10.5,43.2,13,Completed,0.0,2025-12-11T22:00:00Z
2025-12-11,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,191.4,0.0,43.8,9,Completed,0.0,2025-12-11T22:00:00Z
2025-12-12,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,217.6,2.4,41.4,10,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,192.0,68.0,39.4,9,Postponed_Rain,3.2,2025-12-12T22:00:00Z
2025-12-12,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,181.8,0.0,39.0,8,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,251.0,89.0,40.7,11,Postponed_Rain,2.0,2025-12-12T22:00:00Z
2025-12-12,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,429.6,0.0,43.2,20,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,201.7,0.0,42.7,9,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,295.5,184.5,39.4,13,Completed,0.1,2025-12-12T22:00:00Z
2025-12-12,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,508.3,1.7,39.9,23,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,231.3,8.7,40.5,11,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,57.9,2.1,41.8,3,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,292.9,0.0,40.3,13,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,162.7,77.3,40.6,7,Postponed_Rain,2.5,2025-12-12T22:00:00Z
2025-12-12,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,157.2,0.0,43.4,7,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,269.5,10.5,40.3,12,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,158.9,71.1,40.9,7,Postponed_Rain,2.6,2025-12-12T22:00:00Z
2025-12-12,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,112.7,47.3,40.1,5,Delayed_Misfire,2.6,2025-12-12T22:00:00Z
2025-12-12,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,315.9,0.0,42.4,14,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,274.1,0.0,40.9,12,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,169.3,0.7,43.5,8,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,314.5,15.5,40.0,14,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,293.6,0.0,43.2,13,Completed,0.0,2025-12-12T22:00:00Z
2025-12-12,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,183.8,6.2,40.6,8,Completed,0.0,2025-12-12T22:00:00Z
2025-12-13,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,107.9,112.1,39.0,5,Suspended_Pit_Inundation,4.5,2025-12-13T22:00:00Z
2025-12-13,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,311.4,0.0,42.2,14,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,178.1,1.9,40.2,8,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,248.7,91.3,39.1,11,Postponed_Rain,2.5,2025-12-13T22:00:00Z
2025-12-13,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,376.4,3.6,41.2,17,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,147.9,52.1,40.6,7,Postponed_Rain,1.6,2025-12-13T22:00:00Z
2025-12-13,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,374.5,105.5,40.2,17,Postponed_Rain,2.3,2025-12-13T22:00:00Z
2025-12-13,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,485.0,25.0,40.0,22,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,237.8,2.2,40.5,11,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,44.3,15.7,39.4,2,Postponed_Rain,2.1,2025-12-13T22:00:00Z
2025-12-13,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,286.1,3.9,43.1,13,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,238.9,1.1,42.9,11,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,147.0,3.0,43.8,7,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,220.9,59.1,39.6,10,Postponed_Rain,3.4,2025-12-13T22:00:00Z
2025-12-13,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,221.5,8.5,42.3,10,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,152.8,7.2,41.7,7,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,296.9,13.1,39.9,13,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,263.2,6.8,40.3,12,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,170.6,0.0,43.6,8,Completed,0.0,2025-12-13T22:00:00Z
2025-12-13,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,247.6,82.4,38.4,11,Postponed_Rain,3.1,2025-12-13T22:00:00Z
2025-12-13,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,180.9,109.1,39.8,8,Completed,0.3,2025-12-13T22:00:00Z
2025-12-13,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,192.3,0.0,42.0,9,Completed,0.0,2025-12-13T22:00:00Z
2025-12-14,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,210.8,9.2,39.8,10,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,249.3,10.7,43.5,11,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,176.4,3.6,43.7,8,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,196.6,143.4,40.3,9,Completed,0.3,2025-12-14T22:00:00Z
2025-12-14,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,371.1,8.9,43.0,17,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,200.3,0.0,43.9,9,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,494.9,0.0,41.4,22,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,394.6,115.4,40.0,18,Postponed_Rain,3.2,2025-12-14T22:00:00Z
2025-12-14,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,233.8,6.2,40.2,11,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,62.6,0.0,42.1,3,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,160.8,129.2,39.3,7,Completed,0.6,2025-12-14T22:00:00Z
2025-12-14,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,237.4,2.6,40.9,11,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,154.9,0.0,42.3,7,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,282.1,0.0,43.2,13,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,226.9,3.1,42.7,10,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,152.2,7.8,39.4,7,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,314.2,0.0,43.7,14,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,332.3,0.0,43.7,15,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,167.8,2.2,39.7,8,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,346.5,0.0,40.8,16,Completed,0.0,2025-12-14T22:00:00Z
2025-12-14,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,183.6,106.4,38.3,8,Completed,0.4,2025-12-14T22:00:00Z
2025-12-14,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,149.3,40.7,40.0,7,Postponed_Rain,1.9,2025-12-14T22:00:00Z
2025-12-15,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,230.5,0.0,41.3,10,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,253.8,6.2,42.4,12,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,181.8,0.0,43.1,8,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,328.9,11.1,43.9,15,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,219.0,161.0,39.1,10,Completed,0.3,2025-12-15T22:00:00Z
2025-12-15,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,194.2,5.8,43.4,9,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,495.6,0.0,40.7,23,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,526.2,0.0,39.6,24,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,286.5,0.0,42.7,13,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,57.0,3.0,42.5,3,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,299.7,0.0,40.2,14,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,186.2,53.8,39.8,8,Delayed_Misfire,3.9,2025-12-15T22:00:00Z
2025-12-15,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,143.6,6.4,42.7,7,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_MANSAR_06,ZONE_MSR_01,Daily_Aggregate,280.0,267.2,12.8,42.4,12,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_MANSAR_06,ZONE_MSR_02,Daily_Aggregate,230.0,230.1,0.0,42.7,10,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_MANSAR_06,ZONE_MSR_03,Daily_Aggregate,160.0,163.2,0.0,41.7,7,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_CHIKLA_07,ZONE_CHK_01,Daily_Aggregate,310.0,165.5,144.5,36.4,8,Suspended_Pit_Inundation,3.1,2025-12-15T22:00:00Z
2025-12-15,MINE_CHIKLA_07,ZONE_CHK_02,Daily_Aggregate,270.0,220.1,49.9,39.4,10,Delayed_Misfire,2.8,2025-12-15T22:00:00Z
2025-12-15,MINE_CHIKLA_07,ZONE_CHK_03,Daily_Aggregate,170.0,168.3,1.7,39.1,8,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_UKWA_08,ZONE_UKW_01,Daily_Aggregate,330.0,327.7,2.3,39.5,15,Completed,0.0,2025-12-15T22:00:00Z
2025-12-15,MINE_UKWA_08,ZONE_UKW_02,Daily_Aggregate,290.0,234.4,55.6,39.8,11,Delayed_Misfire,3.5,2025-12-15T22:00:00Z
2025-12-15,MINE_UKWA_08,ZONE_UKW_03,Daily_Aggregate,190.0,183.5,6.5,40.2,8,Completed,0.0,2025-12-15T22:00:00Z
2025-12-16,MINE_GUMGAON_02,ZONE_GMG_01,Daily_Aggregate,220.0,211.6,8.4,41.7,10,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_GUMGAON_02,ZONE_GMG_02,Daily_Aggregate,260.0,252.9,7.1,42.8,11,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_GUMGAON_02,ZONE_GMG_03,Daily_Aggregate,180.0,125.3,54.7,37.5,6,Postponed_Rain,3.2,2025-12-16T22:00:00Z
2025-12-16,MINE_TIRODI_03,ZONE_TRD_01,Daily_Aggregate,340.0,333.9,6.1,42.4,15,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_TIRODI_03,ZONE_TRD_02,Daily_Aggregate,380.0,398.6,0.0,42.9,18,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_TIRODI_03,ZONE_TRD_03,Daily_Aggregate,200.0,194.2,5.8,41.9,9,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_DONGRI_04,ZONE_DGB_01,Daily_Aggregate,480.0,339.4,140.6,40.0,15,Delayed_Misfire,2.9,2025-12-16T22:00:00Z
2025-12-16,MINE_DONGRI_04,ZONE_DGB_02,Daily_Aggregate,510.0,528.0,0.0,42.4,24,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_DONGRI_04,ZONE_DGB_03,Daily_Aggregate,240.0,248.4,0.0,40.2,11,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_DONGRI_04,ZONE_DGB_04,Daily_Aggregate,60.0,61.4,0.0,42.2,3,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_KANDRI_05,ZONE_KND_01,Daily_Aggregate,290.0,235.5,54.5,39.6,11,Delayed_Misfire,2.3,2025-12-16T22:00:00Z
2025-12-16,MINE_KANDRI_05,ZONE_KND_02,Daily_Aggregate,240.0,235.9,4.1,40.8,11,Completed,0.0,2025-12-16T22:00:00Z
2025-12-16,MINE_KANDRI_05,ZONE_KND_03,Daily_Aggregate,150.0,153.1,0.0,43.7,7,Completed,0.0,2025-12-16T22:00:00Z
