mine_id,date,rainfall_mm,soil_moisture_pct,ambient_temp_c,humidity_pct,wind_speed_kmh,flood_risk_index,timestamp
MINE_BELDONGRI_10,2025-12-25,0.0,20.8,36.8,45.5,14.3,LOW,2025-12-25T18:00:00Z
MINE_GUMGAON_02,2025-12-26,0.0,17.6,28.5,57.2,17.5,LOW,2025-12-26T18:00:00Z
MINE_TIRODI_03,2025-12-26,0.0,24.2,25.5,41.3,14.3,LOW,2025-12-26T18:00:00Z
MINE_DONGRI_04,2025-12-26,3.7,18.2,24.8,33.3,14.8,LOW,2025-12-26T18:00:00Z
MINE_KANDRI_05,2025-12-26,0.0,29.4,34.3,47.2,17.0,LOW,2025-12-26T18:00:00Z
MINE_MANSAR_06,2025-12-26,0.0,17.2,29.0,51.7,15.3,LOW,2025-12-26T18:00:00Z
MINE_CHIKLA_07,2025-12-26,0.0,23.7,36.7,40.1,12.0,LOW,2025-12-26T18:00:00Z
MINE_UKWA_08,2025-12-26,0.0,29.8,32.1,32.4,15.4,LOW,2025-12-26T18:00:00Z
MINE_SITAPATORE_09,2025-12-26,0.0,16.2,29.9,35.1,15.7,LOW,2025-12-26T18:00:00Z
MINE_BELDONGRI_10,2025-12-26,0.0,20.6,24.5,34.0,17.3,LOW,2025-12-26T18:00:00Z
MINE_GUMGAON_02,2025-12-27,0.0,29.0,28.4,56.7,14.4,LOW,2025-12-27T18:00:00Z
MINE_TIRODI_03,2025-12-27,0.0,18.3,36.9,39.4,15.1,LOW,2025-12-27T18:00:00Z
MINE_DONGRI_04,2025-12-27,0.0,27.1,36.2,55.0,17.7,LOW,2025-12-27T18:00:00Z
MINE_KANDRI_05,2025-12-27,0.0,28.7,27.4,31.2,13.3,LOW,2025-12-27T18:00:00Z
MINE_MANSAR_06,2025-12-27,6.8,16.5,28.5,43.4,14.9,LOW,2025-12-27T18:00:00Z
MINE_CHIKLA_07,2025-12-27,0.0,30.8,24.2,33.8,14.9,LOW,2025-12-27T18:00:00Z
MINE_UKWA_08,2025-12-27,0.0,16.6,38.0,43.4,12.8,LOW,2025-12-27T18:00:00Z
MINE_SITAPATORE_09,2025-12-27,0.0,22.8,29.5,56.1,10.4,LOW,2025-12-27T18:00:00Z
MINE_BELDONGRI_10,2025-12-27,0.0,22.7,25.3,41.0,17.4,LOW,2025-12-27T18:00:00Z
MINE_GUMGAON_02,2025-12-28,0.0,18.6,28.1,42.4,11.8,LOW,2025-12-28T18:00:00Z
MINE_TIRODI_03,2025-12-28,0.0,16.9,33.6,42.7,17.4,LOW,2025-12-28T18:00:00Z
MINE_DONGRI_04,2025-12-28,0.0,25.3,26.7,30.3,17.1,LOW,2025-12-28T18:00:00Z
MINE_KANDRI_05,2025-12-28,0.0,30.6,28.8,52.1,15.3,LOW,2025-12-28T18:00:00Z
MINE_MANSAR_06,2025-12-28,0.0,28.7,30.8,47.7,17.9,LOW,2025-12-28T18:00:00Z
MINE_CHIKLA_07,2025-12-28,0.0,23.9,31.2,39.1,15.2,LOW,2025-12-28T18:00:00Z
MINE_UKWA_08,2025-12-28,0.0,27.5,35.8,47.2,10.5,LOW,2025-12-28T18:00:00Z
MINE_SITAPATORE_09,2025-12-28,0.0,19.7,25.6,39.2,11.4,LOW,2025-12-28T18:00:00Z
MINE_BELDONGRI_10,2025-12-28,0.0,29.2,26.4,46.1,15.4,LOW,2025-12-28T18:00:00Z
MINE_GUMGAON_02,2025-12-29,0.0,28.3,27.6,33.1,14.7,LOW,2025-12-29T18:00:00Z
MINE_TIRODI_03,2025-12-29,0.0,20.0,33.6,53.7,12.4,LOW,2025-12-29T18:00:00Z
MINE_DONGRI_04,2025-12-29,0.0,21.9,27.3,32.4,14.3,LOW,2025-12-29T18:00:00Z
MINE_KANDRI_05,2025-12-29,0.0,21.8,27.8,45.3,10.5,LOW,2025-12-29T18:00:00Z
MINE_MANSAR_06,2025-12-29,0.0,29.3,32.0,50.6,12.2,LOW,2025-12-29T18:00:00Z
MINE_CHIKLA_07,2025-12-29,0.0,22.4,37.8,53.4,11.9,LOW,2025-12-29T18:00:00Z
MINE_UKWA_08,2025-12-29,0.0,21.8,32.9,40.2,10.1,LOW,2025-12-29T18:00:00Z
MINE_SITAPATORE_09,2025-12-29,0.0,21.4,27.4,43.8,10.3,LOW,2025-12-29T18:00:00Z
MINE_BELDONGRI_10,2025-12-29,0.0,24.0,30.5,30.9,14.6,LOW,2025-12-29T18:00:00Z
MINE_GUMGAON_02,2025-12-30,0.0,17.8,35.1,32.7,17.0,LOW,2025-12-30T18:00:00Z
MINE_TIRODI_03,2025-12-30,0.0,28.3,37.9,49.8,10.0,LOW,2025-12-30T18:00:00Z
MINE_DONGRI_04,2025-12-30,0.0,19.8,35.3,40.5,13.4,LOW,2025-12-30T18:00:00Z
MINE_KANDRI_05,2025-12-30,0.0,16.3,24.7,38.7,10.2,LOW,2025-12-30T18:00:00Z
MINE_MANSAR_06,2025-12-30,0.0,26.8,37.8,55.7,12.6,LOW,2025-12-30T18:00:00Z
MINE_CHIKLA_07,2025-12-30,11.3,18.7,26.4,57.2,10.4,LOW,2025-12-30T18:00:00Z
MINE_UKWA_08,2025-12-30,0.0,17.2,29.4,37.7,16.1,LOW,2025-12-30T18:00:00Z
MINE_SITAPATORE_09,2025-12-30,0.0,31.0,27.2,40.6,12.3,LOW,2025-12-30T18:00:00Z
MINE_BELDONGRI_10,2025-12-30,0.0,31.3,26.7,30.2,13.8,LOW,2025-12-30T18:00:00Z
MINE_GUMGAON_02,2025-12-31,0.0,17.9,35.1,38.3,13.7,LOW,2025-12-31T18:00:00Z
MINE_TIRODI_03,2025-12-31,0.0,16.7,34.7,46.9,15.1,LOW,2025-12-31T18:00:00Z
MINE_DONGRI_04,2025-12-31,0.0,24.9,32.4,49.9,10.0,LOW,2025-12-31T18:00:00Z
MINE_KANDRI_05,2025-12-31,0.0,29.0,29.8,42.3,16.5,LOW,2025-12-31T18:00:00Z
MINE_MANSAR_06,2025-12-31,0.0,18.5,29.8,36.3,14.8,LOW,2025-12-31T18:00:00Z
MINE_CHIKLA_07,2025-12-31,0.0,28.8,27.3,35.1,10.9,LOW,2025-12-31T18:00:00Z
MINE_UKWA_08,2025-12-31,0.0,16.5,33.9,52.6,17.8,LOW,2025-12-31T18:00:00Z
MINE_SITAPATORE_09,2025-12-31,0.0,22.0,37.9,31.5,13.3,LOW,2025-12-31T18:00:00Z
MINE_BELDONGRI_10,2025-12-31,0.0,16.3,28.1,34.7,11.5,LOW,2025-12-31T18:00:00Z
MINE_GUMGAON_02,2026-01-01,0.0,23.0,28.0,48.6,14.6,LOW,2026-01-01T18:00:00Z
MINE_TIRODI_03,2026-01-01,0.0,17.4,28.7,34.2,15.7,LOW,2026-01-01T18:00:00Z
MINE_DONGRI_04,2026-01-01,0.0,26.0,32.7,53.4,15.6,LOW,2026-01-01T18:00:00Z
MINE_KANDRI_05,2026-01-01,0.0,21.6,29.5,33.4,14.2,LOW,2026-01-01T18:00:00Z
MINE_MANSAR_06,2026-01-01,0.0,24.4,33.8,53.6,14.2,LOW,2026-01-01T18:00:00Z
MINE_CHIKLA_07,2026-01-01,0.0,17.8,35.4,45.5,12.0,LOW,2026-01-01T18:00:00Z
MINE_UKWA_08,2026-01-01,0.0,17.7,36.1,33.2,10.5,LOW,2026-01-01T18:00:00Z
MINE_SITAPATORE_09,2026-01-01,0.0,20.2,26.2,49.6,14.0,LOW,2026-01-01T18:00:00Z
MINE_BELDONGRI_10,2026-01-01,0.0,30.2,37.5,42.3,10.6,LOW,2026-01-01T18:00:00Z
MINE_GUMGAON_02,2026-01-02,0.0,19.3,25.0,50.8,17.2,LOW,2026-01-02T18:00:00Z
MINE_TIRODI_03,2026-01-02,0.0,20.2,32.0,55.8,15.5,LOW,2026-01-02T18:00:00Z
MINE_DONGRI_04,2026-01-02,0.0,21.1,36.7,38.9,10.4,LOW,2026-01-02T18:00:00Z
MINE_KANDRI_05,2026-01-02,0.0,27.8,24.1,37.1,17.1,LOW,2026-01-02T18:00:00Z
MINE_MANSAR_06,2026-01-02,0.0,28.7,37.1,41.3,17.3,LOW,2026-01-02T18:00:00Z
MINE_CHIKLA_07,2026-01-02,0.0,22.2,26.9,54.6,10.9,LOW,2026-01-02T18:00:00Z
MINE_UKWA_08,2026-01-02,0.0,23.2,31.5,54.0,15.3,LOW,2026-01-02T18:00:00Z
MINE_SITAPATORE_09,2026-01-02,0.0,29.3,25.2,34.5,17.5,LOW,2026-01-02T18:00:00Z
MINE_BELDONGRI_10,2026-01-02,0.0,23.5,29.3,56.7,13.4,LOW,2026-01-02T18:00:00Z
MINE_GUMGAON_02,2026-01-03,1.7,17.0,34.8,48.2,15.9,LOW,2026-01-03T18:00:00Z
MINE_TIRODI_03,2026-01-03,0.0,29.7,34.9,50.2,15.7,LOW,2026-01-03T18:00:00Z
MINE_DONGRI_04,2026-01-03,0.0,24.8,37.4,53.9,10.6,LOW,2026-01-03T18:00:00Z
MINE_KANDRI_05,2026-01-03,0.0,20.5,27.8,49.3,12.4,LOW,2026-01-03T18:00:00Z
MINE_MANSAR_06,2026-01-03,0.0,31.8,25.0,33.4,17.0,LOW,2026-01-03T18:00:00Z
MINE_CHIKLA_07,2026-01-03,0.0,30.0,33.2,56.4,11.2,LOW,2026-01-03T18:00:00Z
MINE_UKWA_08,2026-01-03,0.0,24.5,25.8,56.7,10.5,LOW,2026-01-03T18:00:00Z
MINE_SITAPATORE_09,2026-01-03,0.0,31.9,28.1,50.8,16.4,LOW,2026-01-03T18:00:00Z
MINE_BELDONGRI_10,2026-01-03,0.0,24.2,29.6,36.3,16.5,LOW,2026-01-03T18:00:00Z
MINE_GUMGAON_02,2026-01-04,0.0,28.9,25.4,49.6,14.9,LOW,2026-01-04T18:00:00Z
MINE_TIRODI_03,2026-01-04,0.0,30.7,29.9,38.9,10.5,LOW,2026-01-04T18:00:00Z
MINE_DONGRI_04,2026-01-04,0.0,20.6,27.6,35.3,17.4,LOW,2026-01-04T18:00:00Z
MINE_KANDRI_05,2026-01-04,0.0,22.9,36.1,46.3,12.5,LOW,2026-01-04T18:00:00Z
MINE_MANSAR_06,2026-01-04,0.0,28.5,33.0,38.1,10.8,LOW,2026-01-04T18:00:00Z
MINE_CHIKLA_07,2026-01-04,0.0,23.6,38.0,48.3,17.5,LOW,2026-01-04T18:00:00Z
MINE_UKWA_08,2026-01-04,0.0,20.6,30.0,54.8,11.9,LOW,2026-01-04T18:00:00Z
MINE_SITAPATORE_09,2026-01-04,0.0,26.9,37.3,45.2,16.8,LOW,2026-01-04T18:00:00Z
MINE_BELDONGRI_10,2026-01-04,6.3,22.9,35.7,51.0,13.6,LOW,2026-01-04T18:00:00Z
MINE_GUMGAON_02,2026-01-05,0.0,17.8,35.2,44.8,17.9,LOW,2026-01-05T18:00:00Z
MINE_TIRODI_03,2026-01-05,0.0,27.1,28.5,54.0,12.2,LOW,2026-01-05T18:00:00Z
MINE_DONGRI_04,2026-01-05,0.0,20.9,31.0,36.7,15.6,LOW,2026-01-05T18:00:00Z
MINE_KANDRI_05,2026-01-05,0.0,26.5,33.1,47.0,12.0,LOW,2026-01-05T18:00:00Z
MINE_MANSAR_06,2026-01-05,0.0,23.6,25.3,41.9,16.2,LOW,2026-01-05T18:00:00Z
MINE_CHIKLA_07,2026-01-05,0.0,31.2,35.7,32.1,16.5,LOW,2026-01-05T18:00:00Z
MINE_UKWA_08,2026-01-05,0.0,28.8,28.5,37.1,10.0,LOW,2026-01-05T18:00:00Z
MINE_SITAPATORE_09,2026-01-05,0.0,23.6,25.2,50.9,14.1,LOW,2026-01-05T18:00:00Z
MINE_BELDONGRI_10,2026-01-05,0.0,24.9,33.8,37.5,10.1,LOW,2026-01-05T18:00:00Z
MINE_GUMGAON_02,2026-01-06,0.0,18.7,24.3,50.3,15.3,LOW,2026-01-06T18:00:00Z
MINE_TIRODI_03,2026-01-06,0.0,25.6,30.8,46.0,14.0,LOW,2026-01-06T18:00:00Z
MINE_DONGRI_04,2026-01-06,0.0,23.2,26.1,41.2,10.4,LOW,2026-01-06T18:00:00Z
MINE_KANDRI_05,2026-01-06,0.0,27.9,32.5,47.8,11.4,LOW,2026-01-06T18:00:00Z
MINE_MANSAR_06,2026-01-06,11.3,17.5,32.4,54.1,10.3,LOW,2026-01-06T18:00:00Z
MINE_CHIKLA_07,2026-01-06,0.0,27.6,36.6,53.2,16.3,LOW,2026-01-06T18:00:00Z
MINE_UKWA_08,2026-01-06,0.0,23.8,33.0,55.0,10.2,LOW,2026-01-06T18:00:00Z
MINE_SITAPATORE_09,2026-01-06,0.0,32.0,34.4,31.5,14.0,LOW,2026-01-06T18:00:00Z
MINE_BELDONGRI_10,2026-01-06,0.0,28.2,26.1,48.7,10.9,LOW,2026-01-06T18:00:00Z
MINE_GUMGAON_02,2026-01-07,0.0,21.3,26.0,45.5,16.2,LOW,2026-01-07T18:00:00Z
MINE_TIRODI_03,2026-01-07,0.0,19.4,37.4,35.2,13.1,LOW,2026-01-07T18:00:00Z
MINE_DONGRI_04,2026-01-07,0.0,21.5,35.5,49.8,11.7,LOW,2026-01-07T18:00:00Z
MINE_KANDRI_05,2026-01-07,0.0,31.1,36.5,33.5,11.4,LOW,2026-01-07T18:00:00Z
MINE_MANSAR_06,2026-01-07,0.0,17.9,37.5,32.6,12.2,LOW,2026-01-07T18:00:00Z
MINE_CHIKLA_07,2026-01-07,0.0,26.4,30.9,34.0,12.5,LOW,2026-01-07T18:00:00Z
MINE_UKWA_08,2026-01-07,0.0,27.2,36.1,35.0,16.3,LOW,2026-01-07T18:00:00Z
MINE_SITAPATORE_09,2026-01-07,0.0,21.0,26.1,47.1,11.5,LOW,2026-01-07T18:00:00Z
MINE_BELDONGRI_10,2026-01-07,0.0,19.8,30.7,33.1,15.2,LOW,2026-01-07T18:00:00Z
MINE_GUMGAON_02,2026-01-08,0.0,25.9,32.6,34.0,10.4,LOW,2026-01-08T18:00:00Z
MINE_TIRODI_03,2026-01-08,0.0,21.3,31.9,48.6,16.8,LOW,2026-01-08T18:00:00Z
MINE_DONGRI_04,2026-01-08,0.0,31.2,36.7,52.6,10.0,LOW,2026-01-08T18:00:00Z
MINE_KANDRI_05,2026-01-08,0.0,21.8,33.6,50.7,14.4,LOW,2026-01-08T18:00:00Z
MINE_MANSAR_06,2026-01-08,0.0,28.8,33.9,36.3,12.4,LOW,2026-01-08T18:00:00Z
MINE_CHIKLA_07,2026-01-08,0.0,23.8,30.4,39.8,11.2,LOW,2026-01-08T18:00:00Z
MINE_UKWA_08,2026-01-08,0.0,26.0,29.9,49.1,17.2,LOW,2026-01-08T18:00:00Z
MINE_SITAPATORE_09,2026-01-08,0.0,18.4,27.4,32.9,15.3,LOW,2026-01-08T18:00:00Z
MINE_BELDONGRI_10,2026-01-08,0.0,19.8,26.9,33.0,13.8,LOW,2026-01-08T18:00:00Z
MINE_GUMGAON_02,2026-01-09,0.0,31.1,33.5,35.0,12.1,LOW,2026-01-09T18:00:00Z
MINE_TIRODI_03,2026-01-09,0.0,20.5,31.4,51.7,12.3,LOW,2026-01-09T18:00:00Z
MINE_DONGRI_04,2026-01-09,0.0,17.7,27.0,53.0,11.0,LOW,2026-01-09T18:00:00Z
MINE_KANDRI_05,2026-01-09,0.0,18.7,24.5,43.6,12.0,LOW,2026-01-09T18:00:00Z
MINE_MANSAR_06,2026-01-09,0.0,30.2,36.0,43.3,17.5,LOW,2026-01-09T18:00:00Z
MINE_CHIKLA_07,2026-01-09,0.0,27.5,28.3,46.4,16.7,LOW,2026-01-09T18:00:00Z
MINE_UKWA_08,2026-01-09,0.0,16.2,31.4,39.9,17.0,LOW,2026-01-09T18:00:00Z
MINE_SITAPATORE_09,2026-01-09,0.0,19.3,32.7,33.5,17.6,LOW,2026-01-09T18:00:00Z
MINE_BELDONGRI_10,2026-01-09,0.0,29.1,34.4,35.2,13.0,LOW,2026-01-09T18:00:00Z
MINE_GUMGAON_02,2026-01-10,1.1,31.9,32.3,42.5,13.0,LOW,2026-01-10T18:00:00Z
MINE_TIRODI_03,2026-01-10,0.0,17.2,30.3,45.2,12.2,LOW,2026-01-10T18:00:00Z
MINE_DONGRI_04,2026-01-10,0.0,24.9,34.8,36.9,10.0,LOW,2026-01-10T18:00:00Z
MINE_KANDRI_05,2026-01-10,0.0,20.5,33.1,54.9,16.4,LOW,2026-01-10T18:00:00Z
MINE_MANSAR_06,2026-01-10,0.0,17.5,35.1,42.5,15.4,LOW,2026-01-10T18:00:00Z
MINE_CHIKLA_07,2026-01-10,0.0,22.3,28.3,40.3,12.5,LOW,2026-01-10T18:00:00Z
MINE_UKWA_08,2026-01-10,0.0,23.8,37.8,30.4,17.3,LOW,2026-01-10T18:00:00Z
MINE_SITAPATORE_09,2026-01-10,0.0,21.2,37.2,44.5,16.8,LOW,2026-01-10T18:00:00Z
MINE_BELDONGRI_10,2026-01-10,0.0,24.8,25.4,33.5,14.1,LOW,2026-01-10T18:00:00Z
MINE_GUMGAON_02,2026-01-11,0.0,29.0,31.9,50.9,14.1,LOW,2026-01-11T18:00:00Z
MINE_TIRODI_03,2026-01-11,0.0,28.9,25.9,55.5,12.2,LOW,2026-01-11T18:00:00Z
MINE_DONGRI_04,2026-01-11,0.0,31.6,34.7,56.9,14.1,LOW,2026-01-11T18:00:00Z
MINE_KANDRI_05,2026-01-11,0.0,19.5,25.0,40.4,16.2,LOW,2026-01-11T18:00:00Z
MINE_MANSAR_06,2026-01-11,0.0,30.1,35.3,36.6,15.9,LOW,2026-01-11T18:00:00Z
MINE_CHIKLA_07,2026-01-11,0.0,16.3,29.8,49.1,13.9,LOW,2026-01-11T18:00:00Z
MINE_UKWA_08,2026-01-11,0.0,26.6,29.6,51.4,11.9,LOW,2026-01-11T18:00:00Z
MINE_SITAPATORE_09,2026-01-11,0.0,28.6,25.0,42.1,10.7,LOW,2026-01-11T18:00:00Z
MINE_BELDONGRI_10,2026-01-11,0.0,31.4,28.7,50.8,10.2,LOW,2026-01-11T18:00:00Z
MINE_GUMGAON_02,2026-01-12,0.0,19.3,25.6,35.3,15.5,LOW,2026-01-12T18:00:00Z
MINE_TIRODI_03,2026-01-12,0.0,23.9,25.1,43.1,16.2,LOW,2026-01-12T18:00:00Z
MINE_DONGRI_04,2026-01-12,0.0,25.2,33.1,30.8,10.8,LOW,2026-01-12T18:00:00Z
MINE_KANDRI_05,2026-01-12,0.0,18.2,24.7,30.4,17.9,LOW,2026-01-12T18:00:00Z
MINE_MANSAR_06,2026-01-12,0.0,18.1,30.7,52.6,13.1,LOW,2026-01-12T18:00:00Z
MINE_CHIKLA_07,2026-01-12,0.0,23.2,33.7,33.6,13.5,LOW,2026-01-12T18:00:00Z
MINE_UKWA_08,2026-01-12,0.0,23.7,26.1,54.6,17.4,LOW,2026-01-12T18:00:00Z
MINE_SITAPATORE_09,2026-01-12,5.7,21.3,25.9,48.5,10.2,LOW,2026-01-12T18:00:00Z
MINE_BELDONGRI_10,2026-01-12,0.0,19.5,35.3,56.3,15.0,LOW,2026-01-12T18:00:00Z
MINE_GUMGAON_02,2026-01-13,0.0,16.4,30.3,34.4,17.2,LOW,2026-01-13T18:00:00Z
MINE_TIRODI_03,2026-01-13,0.0,25.9,30.7,52.8,17.8,LOW,2026-01-13T18:00:00Z
MINE_DONGRI_04,2026-01-13,3.6,27.1,33.8,30.3,17.8,LOW,2026-01-13T18:00:00Z
MINE_KANDRI_05,2026-01-13,0.0,25.7,35.2,57.1,13.3,LOW,2026-01-13T18:00:00Z
MINE_MANSAR_06,2026-01-13,0.0,31.0,34.5,37.8,13.5,LOW,2026-01-13T18:00:00Z
MINE_CHIKLA_07,2026-01-13,0.0,23.1,38.0,49.5,14.3,LOW,2026-01-13T18:00:00Z
MINE_UKWA_08,2026-01-13,9.0,20.2,37.9,30.9,12.5,LOW,2026-01-13T18:00:00Z
MINE_SITAPATORE_09,2026-01-13,11.5,21.8,25.2,55.0,13.0,LOW,2026-01-13T18:00:00Z
MINE_BELDONGRI_10,2026-01-13,0.0,21.2,30.8,57.6,10.1,LOW,2026-01-13T18:00:00Z
MINE_GUMGAON_02,2026-01-14,0.0,16.8,34.2,48.1,16.4,LOW,2026-01-14T18:00:00Z
MINE_TIRODI_03,2026-01-14,0.0,25.5,27.4,55.9,10.2,LOW,2026-01-14T18:00:00Z
MINE_DONGRI_04,2026-01-14,0.0,20.1,32.8,38.5,10.3,LOW,2026-01-14T18:00:00Z
MINE_KANDRI_05,2026-01-14,0.0,24.6,29.4,43.4,14.6,LOW,2026-01-14T18:00:00Z
MINE_MANSAR_06,2026-01-14,0.0,28.5,27.8,42.1,12.5,LOW,2026-01-14T18:00:00Z
MINE_CHIKLA_07,2026-01-14,0.0,31.6,24.2,54.9,10.3,LOW,2026-01-14T18:00:00Z
MINE_UKWA_08,2026-01-14,0.0,22.6,35.9,37.1,13.7,LOW,2026-01-14T18:00:00Z
MINE_SITAPATORE_09,2026-01-14,0.0,19.4,34.2,45.0,13.5,LOW,2026-01-14T18:00:00Z
MINE_BELDONGRI_10,2026-01-14,0.0,22.5,27.9,55.1,14.6,LOW,2026-01-14T18:00:00Z
MINE_GUMGAON_02,2026-01-15,0.0,20.5,29.9,38.9,13.4,LOW,2026-01-15T18:00:00Z
MINE_TIRODI_03,2026-01-15,0.0,19.1,24.6,43.2,12.7,LOW,2026-01-15T18:00:00Z
MINE_DONGRI_04,2026-01-15,11.9,17.8,33.3,33.0,16.5,LOW,2026-01-15T18:00:00Z
MINE_KANDRI_05,2026-01-15,0.0,26.9,29.2,45.6,10.9,LOW,2026-01-15T18:00:00Z
MINE_MANSAR_06,2026-01-15,0.0,25.6,28.3,33.0,17.5,LOW,2026-01-15T18:00:00Z
MINE_CHIKLA_07,2026-01-15,0.0,29.4,35.9,51.7,12.1,LOW,2026-01-15T18:00:00Z
MINE_UKWA_08,2026-01-15,0.0,26.9,30.7,52.5,16.9,LOW,2026-01-15T18:00:00Z
MINE_SITAPATORE_09,2026-01-15,0.0,26.6,36.3,52.9,16.7,LOW,2026-01-15T18:00:00Z
MINE_BELDONGRI_10,2026-01-15,0.0,16.6,37.5,36.4,16.6,LOW,2026-01-15T18:00:00Z
MINE_GUMGAON_02,2026-01-16,0.0,17.9,30.4,43.2,11.3,LOW,2026-01-16T18:00:00Z
MINE_TIRODI_03,2026-01-16,0.0,22.0,29.8,37.1,12.3,LOW,2026-01-16T18:00:00Z
MINE_DONGRI_04,2026-01-16,0.0,22.7,29.1,56.6,14.0,LOW,2026-01-16T18:00:00Z
MINE_KANDRI_05,2026-01-16,0.0,18.9,33.6,32.4,15.3,LOW,2026-01-16T18:00:00Z
MINE_MANSAR_06,2026-01-16,0.0,24.1,34.8,54.3,16.8,LOW,2026-01-16T18:00:00Z
MINE_CHIKLA_07,2026-01-16,0.0,29.8,32.9,37.6,16.0,LOW,2026-01-16T18:00:00Z
MINE_UKWA_08,2026-01-16,0.0,28.3,37.1,46.7,15.7,LOW,2026-01-16T18:00:00Z
MINE_SITAPATORE_09,2026-01-16,0.0,23.3,34.0,57.4,10.7,LOW,2026-01-16T18:00:00Z
MINE_BELDONGRI_10,2026-01-16,0.0,30.6,28.2,44.8,17.4,LOW,2026-01-16T18:00:00Z
MINE_GUMGAON_02,2026-01-17,0.0,16.3,24.1,48.5,13.1,LOW,2026-01-17T18:00:00Z
MINE_TIRODI_03,2026-01-17,0.0,29.8,27.6,41.3,17.1,LOW,2026-01-17T18:00:00Z
MINE_DONGRI_04,2026-01-17,0.0,18.5,34.5,45.7,16.7,LOW,2026-01-17T18:00:00Z
MINE_KANDRI_05,2026-01-17,0.0,25.0,33.0,43.3,12.0,LOW,2026-01-17T18:00:00Z
MINE_MANSAR_06,2026-01-17,0.0,26.2,35.3,41.7,12.0,LOW,2026-01-17T18:00:00Z
MINE_CHIKLA_07,2026-01-17,0.0,30.8,30.3,31.3,12.0,LOW,2026-01-17T18:00:00Z
MINE_UKWA_08,2026-01-17,0.0,21.6,31.9,53.9,13.6,LOW,2026-01-17T18:00:00Z
MINE_SITAPATORE_09,2026-01-17,0.0,29.5,32.0,38.6,13.5,LOW,2026-01-17T18:00:00Z
MINE_BELDONGRI_10,2026-01-17,0.0,22.8,37.3,51.1,15.5,LOW,2026-01-17T18:00:00Z
MINE_GUMGAON_02,2026-01-18,0.0,17.9,26.7,40.2,13.0,LOW,2026-01-18T18:00:00Z
MINE_TIRODI_03,2026-01-18,0.0,21.5,33.2,47.1,10.9,LOW,2026-01-18T18:00:00Z
MINE_DONGRI_04,2026-01-18,0.0,25.3,35.8,53.7,14.2,LOW,2026-01-18T18:00:00Z
MINE_KANDRI_05,2026-01-18,0.0,28.0,30.3,46.1,10.2,LOW,2026-01-18T18:00:00Z
MINE_MANSAR_06,2026-01-18,0.0,26.4,34.3,36.0,17.1,LOW,2026-01-18T18:00:00Z
MINE_CHIKLA_07,2026-01-18,0.0,26.7,37.7,43.6,15.3,LOW,2026-01-18T18:00:00Z
MINE_UKWA_08,2026-01-18,0.0,28.6,30.7,43.5,16.6,LOW,2026-01-18T18:00:00Z
MINE_SITAPATORE_09,2026-01-18,0.0,16.5,35.3,53.7,13.7,LOW,2026-01-18T18:00:00Z
MINE_BELDONGRI_10,2026-01-18,0.0,18.2,29.1,56.6,10.1,LOW,2026-01-18T18:00:00Z
MINE_GUMGAON_02,2026-01-19,0.0,21.9,27.9,47.3,10.3,LOW,2026-01-19T18:00:00Z
MINE_TIRODI_03,2026-01-19,0.0,25.9,32.7,45.1,13.7,LOW,2026-01-19T18:00:00Z
MINE_DONGRI_04,2026-01-19,0.0,21.9,37.9,36.1,12.1,LOW,2026-01-19T18:00:00Z
MINE_KANDRI_05,2026-01-19,0.0,30.9,31.7,40.0,15.9,LOW,2026-01-19T18:00:00Z
MINE_MANSAR_06,2026-01-19,0.0,26.5,29.5,53.3,16.0,LOW,2026-01-19T18:00:00Z
MINE_CHIKLA_07,2026-01-19,0.0,19.9,28.7,37.6,11.5,LOW,2026-01-19T18:00:00Z
MINE_UKWA_08,2026-01-19,0.0,31.7,24.4,45.8,12.7,LOW,2026-01-19T18:00:00Z
MINE_SITAPATORE_09,2026-01-19,0.0,16.2,30.3,43.2,15.9,LOW,2026-01-19T18:00:00Z
MINE_BELDONGRI_10,2026-01-19,0.0,26.0,33.7,34.0,13.1,LOW,2026-01-19T18:00:00Z
MINE_GUMGAON_02,2026-01-20,0.0,24.1,31.8,31.7,15.7,LOW,2026-01-20T18:00:00Z
MINE_TIRODI_03,2026-01-20,0.0,20.4,37.1,34.4,17.1,LOW,2026-01-20T18:00:00Z
MINE_DONGRI_04,2026-01-20,0.0,29.1,24.3,41.5,13.4,LOW,2026-01-20T18:00:00Z
MINE_KANDRI_05,2026-01-20,0.0,16.5,32.9,51.8,13.5,LOW,2026-01-20T18:00:00Z
MINE_MANSAR_06,2026-01-20,0.0,20.2,26.4,55.3,14.8,LOW,2026-01-20T18:00:00Z
MINE_CHIKLA_07,2026-01-20,0.0,31.8,26.8,40.1,10.5,LOW,2026-01-20T18:00:00Z
MINE_UKWA_08,2026-01-20,0.0,29.3,35.2,42.1,11.8,LOW,2026-01-20T18:00:00Z
MINE_SITAPATORE_09,2026-01-20,0.0,28.5,33.5,37.2,12.2,LOW,2026-01-20T18:00:00Z
MINE_BELDONGRI_10,2026-01-20,0.0,31.9,31.9,31.8,10.9,LOW,2026-01-20T18:00:00Z
MINE_GUMGAON_02,2026-01-21,0.0,26.9,32.1,30.6,16.7,LOW,2026-01-21T18:00:00Z
MINE_TIRODI_03,2026-01-21,0.0,18.8,32.5,39.6,10.8,LOW,2026-01-21T18:00:00Z
