satellite_source,mine_id,zone_id,ndvi,ndwi,land_surface_temp_c,soil_moisture_satellite_pct,cloud_coverage_pct,data_quality_flag,timestamp
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.255,0.039,36.8,42.8,19.4,HAZE_CORRECTED,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.234,-0.146,41.6,58.9,20.4,HAZE_CORRECTED,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.345,-0.023,33.4,28.1,16.3,HAZE_CORRECTED,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.381,-0.233,36.5,23.4,1.9,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.226,-0.064,33.0,33.7,12.7,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.28,0.071,39.5,49.1,20.6,HAZE_CORRECTED,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.253,0.05,33.9,35.3,8.9,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.279,-0.033,37.2,23.8,2.0,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.225,-0.174,31.1,63.7,3.3,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.245,0.082,40.7,27.7,7.8,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.268,-0.07,33.2,58.9,11.6,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.403,0.092,31.1,59.3,12.0,CLEAR,2025-09-23T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.201,0.005,40.1,56.2,4.9,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.144,-0.166,33.9,65.2,15.4,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.336,-0.243,36.6,33.8,8.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.259,-0.118,35.0,60.0,16.7,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.348,-0.049,40.0,54.9,9.1,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.31,-0.152,30.2,25.6,7.7,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.295,0.078,41.9,62.8,16.7,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.296,-0.121,31.7,33.8,25.0,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.255,0.063,34.3,41.8,1.6,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.202,0.03,32.6,56.9,7.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.218,-0.091,32.1,34.0,16.9,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.211,-0.039,39.9,45.6,4.3,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.348,0.064,31.4,35.8,5.3,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.373,-0.176,40.5,51.5,20.6,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.154,0.0,39.8,27.8,24.6,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.187,-0.102,39.0,22.1,17.3,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.277,0.042,33.0,66.0,12.7,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.345,-0.091,34.0,25.4,18.5,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.239,-0.235,38.1,50.4,12.6,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.31,-0.244,38.4,46.6,24.2,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.3,-0.232,34.1,65.0,19.2,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.263,-0.127,31.6,40.5,0.6,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.42,-0.099,31.1,65.6,18.1,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.316,-0.091,37.7,29.2,6.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.2,-0.208,36.4,39.4,5.7,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.315,0.024,33.3,60.4,3.2,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.202,-0.138,38.1,24.8,24.7,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.198,0.006,32.5,48.4,23.4,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.207,-0.085,36.0,22.7,21.3,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.303,-0.046,40.2,33.0,6.8,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.31,-0.029,41.3,56.3,4.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.258,-0.241,34.0,38.8,17.7,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.191,0.079,38.7,39.6,3.7,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.276,-0.038,34.5,58.6,18.3,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.266,-0.008,40.0,59.3,14.9,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.29,0.021,32.5,23.4,17.1,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.333,-0.061,36.1,57.0,13.7,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.28,-0.185,40.6,65.3,0.4,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.327,-0.131,32.2,62.0,12.7,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.291,-0.069,30.1,61.3,14.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.284,0.035,37.6,49.1,19.2,HAZE_CORRECTED,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.278,-0.109,39.5,53.8,0.4,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.268,-0.148,40.4,29.2,8.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.312,-0.026,30.0,31.6,3.9,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.336,-0.063,37.7,42.6,13.0,CLEAR,2025-09-27T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.202,-0.231,37.0,62.1,5.3,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.123,-0.131,41.8,63.7,0.4,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.26,0.063,40.9,62.8,7.8,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.231,-0.243,34.8,33.9,4.3,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.397,-0.077,37.4,23.9,2.4,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.319,0.039,39.3,22.6,3.8,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.295,-0.049,31.0,46.9,5.0,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.301,-0.208,32.2,56.8,6.1,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.273,-0.187,38.2,51.9,5.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.182,-0.029,41.1,63.1,0.7,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.184,0.094,35.0,41.3,3.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.349,-0.079,36.9,37.9,3.5,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.263,-0.203,38.4,23.1,2.0,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.473,0.065,39.1,30.9,5.2,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.128,-0.115,37.6,46.1,1.4,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.153,0.096,41.2,24.7,7.6,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.244,0.033,34.6,39.4,5.6,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.232,-0.237,34.5,58.9,1.2,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.329,-0.168,34.8,28.5,1.0,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.349,-0.116,38.9,67.3,3.8,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.206,-0.233,34.7,41.8,7.7,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.236,0.068,36.3,62.7,1.3,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.361,-0.06,30.5,43.1,6.5,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.204,-0.019,35.7,59.3,6.7,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.308,0.004,37.9,43.0,5.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.315,-0.155,37.7,53.2,5.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.281,-0.12,39.1,42.7,0.2,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.143,0.006,34.8,43.2,5.8,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.295,0.013,41.1,57.3,7.5,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.347,0.042,30.2,48.8,4.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.293,0.043,32.6,59.9,3.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.242,0.001,34.8,29.5,6.2,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.174,-0.149,40.1,30.9,7.0,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.204,-0.036,36.5,23.2,3.7,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.205,-0.242,34.7,57.4,2.8,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.239,-0.128,39.7,57.7,3.5,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.366,-0.001,41.4,31.7,1.1,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.212,-0.085,39.8,59.7,5.1,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.208,0.045,34.2,29.5,3.8,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.344,0.094,41.5,53.5,6.9,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.282,0.067,39.4,56.4,2.1,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.34,0.045,37.6,51.3,4.3,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.304,-0.0,40.6,25.6,1.3,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.255,-0.243,33.7,62.5,0.5,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.477,-0.012,39.3,64.4,1.0,CLEAR,2025-10-01T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.13,-0.094,38.4,45.8,0.0,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.173,-0.217,41.8,52.3,3.6,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.262,-0.1,32.8,38.9,0.7,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.223,-0.104,32.4,52.1,0.9,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.322,0.018,41.2,46.6,4.2,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.265,-0.103,38.9,36.1,2.3,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.333,-0.128,37.3,36.3,4.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.25,-0.027,33.5,30.5,1.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.269,0.074,36.5,60.4,5.1,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.169,-0.081,39.0,53.3,4.6,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.129,-0.031,34.6,32.3,1.3,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.3,-0.163,35.8,60.1,0.8,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.301,-0.244,37.4,54.8,7.7,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.429,0.029,39.7,38.2,8.0,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.13,-0.037,34.6,52.7,5.9,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.134,-0.23,33.7,63.9,1.2,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.308,-0.104,38.4,38.6,7.7,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.291,-0.003,38.2,50.9,1.8,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.321,-0.073,33.5,40.1,7.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.348,0.036,38.2,63.8,6.2,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.265,-0.058,39.2,26.0,5.8,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.309,-0.111,37.9,58.4,1.5,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.475,-0.049,30.7,65.3,5.1,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.232,0.076,33.3,48.1,3.3,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.248,-0.065,38.3,64.9,4.0,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.292,0.072,41.6,33.4,3.9,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.244,-0.005,31.1,41.5,3.1,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.129,-0.062,38.9,33.1,4.9,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.243,-0.145,37.2,31.2,3.1,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.235,-0.144,35.8,49.8,7.6,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.226,0.047,31.3,52.9,4.5,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_05,0.288,-0.055,34.2,46.2,1.2,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_01,0.134,-0.083,32.5,26.7,7.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_02,0.251,-0.216,38.0,65.7,4.5,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_03,0.27,0.094,32.7,22.3,6.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_04,0.293,0.091,38.9,34.0,7.9,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_UKWA_08,ZONE_UKW_05,0.388,0.0,40.2,27.9,3.2,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_01,0.292,-0.069,34.0,57.1,3.3,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_02,0.227,-0.083,30.9,26.8,3.0,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_03,0.299,-0.03,33.6,34.0,3.6,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_SITAPATORE_09,ZONE_STP_04,0.307,0.042,30.1,23.1,6.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_01,0.266,-0.011,38.5,65.9,3.9,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_02,0.263,-0.063,36.2,27.3,4.4,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_03,0.237,-0.187,35.2,44.8,6.2,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BELDONGRI_10,ZONE_BLD_04,0.351,-0.038,36.5,51.3,7.0,CLEAR,2025-10-05T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_NORTH_A,0.133,-0.16,31.5,60.0,6.4,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_CENTRAL_B,0.174,-0.208,40.5,52.5,7.0,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_SOUTH_C,0.321,-0.142,35.8,54.2,2.8,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_EAST_D,0.261,0.033,31.2,51.7,4.6,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_BALAGHAT_01,ZONE_WEST_E,0.337,-0.021,33.5,57.7,6.9,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_01,0.285,-0.019,40.6,51.0,6.6,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_02,0.276,-0.022,41.3,36.4,2.0,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_03,0.284,0.063,30.1,26.6,3.7,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_GUMGAON_02,ZONE_GMG_04,0.211,0.06,41.8,54.1,7.3,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_01,0.159,-0.074,34.1,60.1,4.8,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_02,0.203,-0.216,35.4,34.5,4.6,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_03,0.342,-0.245,36.3,52.2,0.2,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_04,0.32,0.057,36.5,55.7,1.3,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_TIRODI_03,ZONE_TRD_05,0.422,0.052,33.1,26.5,4.9,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_01,0.159,-0.055,33.5,29.1,4.5,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_02,0.166,-0.162,31.5,41.1,2.6,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_03,0.268,-0.205,30.2,29.8,4.4,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_04,0.258,-0.103,41.9,24.0,0.1,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_DONGRI_04,ZONE_DGB_05,0.201,-0.047,30.3,62.0,6.9,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_01,0.315,-0.071,30.1,33.4,0.0,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_02,0.339,-0.09,31.8,66.7,6.9,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_03,0.31,-0.03,39.4,52.2,5.0,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_KANDRI_05,ZONE_KND_04,0.328,0.015,32.3,42.9,0.5,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_01,0.329,-0.228,39.2,48.3,1.4,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_02,0.225,0.056,37.1,39.4,5.2,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_03,0.225,-0.122,30.8,61.2,5.6,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_MANSAR_06,ZONE_MSR_04,0.346,0.097,30.7,22.1,6.2,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_01,0.209,-0.091,31.6,52.5,6.7,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_02,0.304,-0.142,39.9,29.1,4.5,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_03,0.232,-0.062,40.2,36.1,1.3,CLEAR,2025-10-09T10:30:00Z
Sentinel-2 MSI,MINE_CHIKLA_07,ZONE_CHK_04,0.332,-0.18,37.0,63.2,6.6,CLEAR,2025-10-09T10:30:00Z
